spend_velocity,transaction_frequency,engagement_score,support_intensity,inactivity_ratio,is_high_value,transaction_consistency,loyalty_score,churn_risk_score,spend_pattern_ratio,target_churn
93.99490382016388,3.625,53,0.3333333333333333,0.875,0,0.2727272727272727,36.0,35,3.52900305571483,0
283.27212115957974,0.17543859649122806,20,0.14035087719298245,0.24561403508771928,1,5.181818181818182,28.5,55,0.19285107408343127,0
219.05127399957746,0.5555555555555556,57,0.05555555555555555,0.8055555555555556,0,1.7142857142857146,54.0,30,0.5817840429828285,0
290.3350843751174,1.1470588235294117,67,0.17647058823529413,0.3235294117647059,0,0.8500000000000001,51.0,15,1.1717226356364452,0
411.23551552765275,1.1363636363636365,17,0.22727272727272727,1.0454545454545454,0,0.8461538461538461,11.0,50,1.1784315777627377,0
184.30749671720946,1.8823529411764706,69,0.20588235294117646,0.20588235294117646,0,0.5230769230769232,51.0,15,1.8921381416766574,0
314.3760064841114,1.5,32,0.125,0.2,1,0.6557377049180327,20.0,30,1.517638120954778,1
81.55037470581159,30.666666666666668,89,0.0,0.3333333333333333,0,0.03225806451612903,4.5,25,22.461601060752592,0
158.46000820070162,1.6,28,0.18,0.08,0,0.617283950617284,25.0,45,1.603605697991284,0
35.45428260192169,0.29411764705882354,5,0.23529411764705882,0.8529411764705882,0,3.0909090909090913,17.0,75,0.32060381977387153,1
347.82292097056984,2.875,59,0.25,3.375,0,0.3333333333333333,12.0,20,2.974346031966495,0
114.87093493741537,1.5,20,0.2692307692307692,0.6153846153846154,0,0.65,13.0,65,1.5181292974485379,0
410.96382470265513,0.35294117647058826,11,0.4117647058823529,1.4705882352941178,0,2.4285714285714284,8.5,75,0.411352551691935,0
341.878424396929,4.75,69,0.5,4.25,0,0.2,6.0,45,4.92792863942615,0
315.57910351045973,2.2758620689655173,73,0.2413793103448276,0.10344827586206896,0,0.43283582089552236,43.5,15,2.2935537914248614,0
445.42195748067184,3.1818181818181817,22,0.0,2.5454545454545454,0,0.3055555555555555,5.5,50,3.24885637751589,0
38.31373084898105,2.9285714285714284,84,0.0,0.21428571428571427,0,0.3373493975903615,42.0,0,2.7514123611668557,0
462.0941677058249,1.5769230769230769,65,0.23076923076923078,0.5,1,0.6190476190476191,39.0,15,1.609757240570879,0
129.89232134693373,41.5,68,2.0,7.0,0,0.02380952380952381,3.0,25,31.737761488253547,0
38.56877996345194,0.11538461538461539,15,0.15384615384615385,1.0384615384615385,0,6.5,13.0,60,0.15323491846708742,1
212.31576725021756,5.066666666666666,37,0.26666666666666666,0.3333333333333333,0,0.19480519480519476,7.5,30,5.012150440231479,0
246.39334463762657,1.4893617021276595,14,0.1276595744680851,0.5106382978723404,0,0.6619718309859155,23.5,65,1.501433007824248,0
184.20560276452437,6.75,22,0.5,2.5,0,0.14545454545454542,4.0,50,6.627640381513518,0
402.8476877550985,2.1333333333333333,63,0.2,0.2,1,0.4639175257731959,67.5,15,2.144083006064088,0
468.0809008171688,4.444444444444445,17,0.1111111111111111,1.6111111111111112,0,0.2222222222222222,9.0,50,4.45715019382928,0
488.2607329874976,7.0,20,0.8571428571428571,2.5714285714285716,0,0.14,3.5,65,7.039869580433866,0
92.71141425437992,12.666666666666666,61,0.3333333333333333,4.166666666666667,0,0.07792207792207792,9.0,20,11.272910401746193,0
157.01493785593544,2.8,75,0.0,0.5,0,0.35294117647058826,45.0,20,2.7831120971694934,0
182.54705344950483,1.3448275862068966,24,0.017241379310344827,0.41379310344827586,0,0.7341772151898734,29.0,50,1.3519812012863917,0
328.5456842157805,5.3,68,0.0,2.2,0,0.18518518518518517,15.0,20,5.31268041068272,0
416.6037100793932,0.11363636363636363,32,0.13636363636363635,0.13636363636363635,1,7.333333333333333,22.0,55,0.13631901612551883,0
476.49580387933094,0.4716981132075472,62,0.05660377358490566,0.41509433962264153,1,2.0384615384615383,79.5,30,0.4900615054209703,0
356.8308995627767,3.909090909090909,76,0.2727272727272727,0.09090909090909091,0,0.25287356321839083,33.0,15,3.911199942779271,0
113.41724207579126,0.8484848484848485,63,0.24242424242424243,0.3333333333333333,0,1.1379310344827587,49.5,25,0.8720311424759404,0
346.5024180481607,1.4375,31,0.0625,0.2708333333333333,1,0.6857142857142857,24.0,30,1.452221333337163,0
138.62963361454078,8.0,62,1.1666666666666667,2.3333333333333335,0,0.12244897959183673,9.0,15,7.712333387716975,0
162.70428762830687,7.3,28,0.4,1.4,0,0.13513513513513514,5.0,30,7.078079837001783,0
412.6926966772004,1.2857142857142858,22,0.35714285714285715,1.2857142857142858,0,0.7368421052631579,7.0,50,1.3526945116568034,0
133.4364884525398,0.05357142857142857,74,0.08928571428571429,0.10714285714285714,0,13.999999999999996,84.0,10,0.07139035616066781,0
277.10319336667135,0.17073170731707318,84,0.04878048780487805,0.04878048780487805,0,5.125,61.5,10,0.19498465296076128,0
354.7814082688289,12.285714285714286,16,0.8571428571428571,3.142857142857143,0,0.08045977011494253,3.5,65,12.007914593802415,0
207.83976150377248,29.0,67,0.0,11.5,0,0.03389830508474576,3.0,45,25.833315604236972,1
358.49070988033026,1.0,66,0.3125,0.875,0,0.9411764705882353,24.0,0,1.0593602526163632,0
426.5825210578663,3.380952380952381,21,0.23809523809523808,0.9047619047619048,0,0.2916666666666667,10.5,50,3.4012346871565846,0
217.71118285276955,2.84375,73,0.1875,0.15625,0,0.34782608695652173,48.0,15,2.837528818019772,0
82.61093817600631,0.1864406779661017,33,0.11864406779661017,0.05084745762711865,0,4.916666666666668,29.5,55,0.20289031038737892,0
239.35057262144235,0.4230769230769231,11,0.15384615384615385,0.4423076923076923,1,2.260869565217391,26.0,75,0.4414918378318689,0
353.3801475378915,3.4814814814814814,10,0.25925925925925924,0.9629629629629629,0,0.28421052631578947,13.5,65,3.483830878180852,0
418.9410640245179,0.6666666666666666,54,0.16666666666666666,0.5238095238095238,1,1.4482758620689655,63.0,45,0.6893400571689319,0
416.6091919340389,0.4107142857142857,86,0.0,0.07142857142857142,1,2.3333333333333335,84.0,10,0.42813100450069985,0
199.26282406050657,0.05405405405405406,64,0.02702702702702703,0.6486486486486487,0,12.333333333333332,55.5,30,0.0810481021861176,1
156.94290602730953,1.3653846153846154,32,0.07692307692307693,0.19230769230769232,0,0.7222222222222222,26.0,30,1.3725065626859003,0
430.3136254362502,5.0,67,0.42857142857142855,2.4285714285714284,0,0.19444444444444442,10.5,20,5.082118629021764,0
246.78095784989486,3.1666666666666665,35,0.08333333333333333,0.4583333333333333,0,0.3116883116883116,12.0,30,3.167157958464043,0
176.56882941339643,0.8636363636363636,54,0.22727272727272727,1.1818181818181819,0,1.1,33.0,30,0.9044342944568743,0
428.3745836627274,2.6666666666666665,41,0.1111111111111111,0.2777777777777778,0,0.3673469387755102,9.0,30,2.705032362019133,0
330.08493965441556,2.392857142857143,24,0.14285714285714285,0.6428571428571429,0,0.411764705882353,14.0,50,2.4108339262231357,1
144.08300103094973,0.16666666666666666,34,0.1111111111111111,0.07407407407407407,0,5.4,27.0,55,0.1849474782193494,0
385.18480244292886,0.23684210526315788,72,0.13157894736842105,0.21052631578947367,1,3.8,57.0,10,0.26297822825864453,0
73.86153883869099,1.4848484848484849,39,0.09090909090909091,0.15151515151515152,0,0.66,16.5,30,1.4846953608272904,0
135.94055010366938,1.069767441860465,25,0.18604651162790697,0.20930232558139536,0,0.9148936170212766,21.5,45,1.0843049555575919,0
324.8117917479726,1.75,28,0.2,0.15,1,0.5633802816901409,20.0,45,1.7653528707234696,0
408.015051284872,4.6,43,0.2,1.0,0,0.20833333333333334,2.5,55,4.744188081494876,0
223.3727129598283,0.3793103448275862,58,0.15517241379310345,0.2413793103448276,1,2.5217391304347827,87.0,25,0.39584897673364,1
378.5137545706512,1.8444444444444446,65,0.13333333333333333,0.28888888888888886,1,0.5357142857142857,67.5,15,1.8575062465979628,1
124.85035759456656,1.7954545454545454,65,0.18181818181818182,0.20454545454545456,0,0.5499999999999999,66.0,15,1.7920839004250257,0
303.84444310334806,0.6491228070175439,58,0.14035087719298245,0.2807017543859649,1,1.5,85.5,45,0.665207132251715,1
146.95657920678968,0.5263157894736842,23,0.0,1.4210526315789473,0,1.7272727272727273,9.5,60,0.5766755084617445,0
287.3916476882802,1.92,72,0.0,0.72,0,0.5102040816326531,37.5,20,1.9467234210321878,0
105.06050231419496,89.0,81,4.0,1.0,0,0.011111111111111112,1.5,25,48.47442253094953,0
338.8852599030629,1.8620689655172413,37,0.06896551724137931,0.3103448275862069,0,0.5272727272727273,14.5,30,1.8859968520185662,0
163.99590586578134,1.6666666666666667,25,0.125,0.7916666666666666,0,0.5853658536585366,12.0,50,1.6907212143442052,0
58.8174779994109,1.8,76,0.08571428571428572,0.22857142857142856,0,0.546875,52.5,0,1.7734371947519876,0
475.9036896617615,5.181818181818182,55,0.8181818181818182,1.5454545454545454,0,0.1896551724137931,16.5,35,5.214948770053176,0
471.3926586858491,4.0,27,0.6,3.4,0,0.23809523809523808,2.5,75,4.162909435884182,1
199.77735317649973,0.6271186440677966,57,0.11864406779661017,0.3220338983050847,0,1.5526315789473684,88.5,45,0.6419980411687791,0
277.8179591776352,0.3333333333333333,72,0.08333333333333333,0.3333333333333333,0,2.7692307692307696,54.0,10,0.36064234387268246,1
358.6412771183059,4.352941176470588,17,0.23529411764705882,1.4705882352941178,0,0.22666666666666666,8.5,50,4.35815361995873,0
276.1859174489987,0.4,7,0.4,1.35,0,2.2222222222222223,10.0,75,0.44926799093238734,0
497.11891203856214,1.1875,57,0.5625,0.9375,0,0.8,24.0,35,1.246864772335801,0
343.6156999725731,1.7058823529411764,34,0.4117647058823529,0.11764705882352941,0,0.5666666666666667,8.5,45,1.7556891958286942,0
100.08235252200068,0.08333333333333333,18,0.375,0.5833333333333334,0,8.000000000000002,12.0,55,0.12484407331790777,0
167.25092064935953,1.7,22,0.1,2.6,0,0.5555555555555556,5.0,50,1.7808341771369567,0
386.1706293902583,0.7083333333333334,32,0.041666666666666664,0.2916666666666667,1,1.3714285714285712,24.0,40,0.7277924503109168,0
285.62837131028664,2.727272727272727,62,0.0,2.5454545454545454,0,0.3548387096774194,16.5,20,2.790647605433596,0
429.0735319884372,0.06896551724137931,24,0.034482758620689655,0.8275862068965517,1,9.666666666666668,14.5,60,0.10342334082065027,1
299.0428241275033,0.782608695652174,10,0.15217391304347827,0.5652173913043478,1,1.2432432432432432,23.0,75,0.8021901421537863,0
46.7065564777773,1.054054054054054,75,0.05405405405405406,0.2972972972972973,0,0.9249999999999999,55.5,0,1.056624205546442,0
52.4263248587298,6.466666666666667,15,0.4,1.5333333333333334,0,0.15306122448979592,7.5,65,5.809373158642388,0
251.01255224557605,2.25,78,0.125,0.5,0,0.4324324324324324,24.0,0,2.2913901405423736,0
70.37080655741575,1.6666666666666667,29,0.14285714285714285,0.21428571428571427,0,0.5915492957746479,21.0,45,1.650819531010876,0
50.27608368462403,1.25,41,0.25,1.75,0,0.6666666666666667,2.0,55,1.45654364254923,0
225.71064214673473,0.8695652173913043,15,0.21739130434782608,1.0869565217391304,0,1.0952380952380953,11.5,60,0.9093649201662218,0
71.3242891746775,1.0416666666666667,27,0.20833333333333334,0.5416666666666666,0,0.923076923076923,12.0,30,1.0671249415858863,0
353.9073035450893,0.03389830508474576,23,0.15254237288135594,0.15254237288135594,1,19.666666666666668,29.5,55,0.05084015319313452,0
20.89891708120092,0.06666666666666667,72,0.2,0.8,0,7.5,22.5,10,0.13248807058553472,0
442.1203089269102,1.2075471698113207,29,0.018867924528301886,0.3584905660377358,1,0.8153846153846154,26.5,50,1.2230225036151856,0
400.26417591456885,0.2553191489361702,39,0.06382978723404255,0.10638297872340426,1,3.6153846153846154,23.5,40,0.2764047398908552,0
357.2669427232084,0.8043478260869565,67,0.06521739130434782,0.3695652173913043,1,1.210526315789474,69.0,30,0.8241812515703032,0
275.8546695143627,5.615384615384615,72,0.0,1.3846153846153846,0,0.17567567567567566,19.5,20,5.5772207992237,0
101.43731900322506,1.5849056603773586,25,0.018867924528301886,0.4339622641509434,0,0.6235294117647059,26.5,50,1.57881179881589,0
255.7464971339969,3.9285714285714284,64,0.21428571428571427,1.4285714285714286,0,0.25,21.0,20,3.9384014792247766,1
436.0993197436058,2.2432432432432434,10,0.1891891891891892,0.7027027027027027,1,0.44047619047619047,18.5,65,2.2585127779225234,0
441.6010908260418,10.142857142857142,34,0.42857142857142855,1.4285714285714286,0,0.09722222222222221,3.5,30,10.051593888370128,0
251.81761434399948,1.3220338983050848,63,0.1016949152542373,0.2542372881355932,1,0.7468354430379747,88.5,35,1.3319009695234605,0
381.62629516152117,0.21818181818181817,39,0.01818181818181818,0.16363636363636364,1,4.23076923076923,27.5,40,0.23621733305979695,0
341.9453723393831,1.625,17,0.375,0.625,0,0.6,12.0,65,1.6585826141235345,0
430.942505769462,1.0666666666666667,54,0.15555555555555556,0.4888888888888889,1,0.9183673469387755,67.5,35,1.0861444609908113,0
244.56224629986318,1.5849056603773586,17,0.16981132075471697,0.2830188679245283,1,0.6235294117647058,26.5,65,1.5933249871956876,0
38.23896190627624,1.411764705882353,35,0.14705882352941177,0.14705882352941177,0,0.6938775510204082,17.0,30,1.3888331647345402,0
51.32249078000285,0.52,73,0.16,0.36,0,1.7857142857142856,37.5,10,0.5539555716141356,0
351.30117281574456,10.5,53,4.0,10.5,0,0.09090909090909091,3.0,60,10.666023714304847,0
407.84707955013613,0.17647058823529413,6,0.2647058823529412,0.7647058823529411,1,4.857142857142857,17.0,75,0.20577847538799096,1
440.6860519243688,0.9272727272727272,37,0.07272727272727272,0.09090909090909091,1,1.0576923076923075,27.5,40,0.9434304953484607,0
324.34424398722524,1.5357142857142858,82,0.07142857142857142,0.14285714285714285,0,0.6363636363636364,42.0,0,1.5638518024572736,0
352.4544528440483,2.5,73,0.16666666666666666,0.6111111111111112,0,0.3913043478260869,27.0,0,2.537159273639527,0
236.57859594195034,0.9117647058823529,67,0.20588235294117646,0.2647058823529412,0,1.0625,51.0,25,0.9374470414977999,0
197.27848103342947,66.0,73,8.0,1.0,0,0.01492537313432836,1.5,40,50.01412970724555,0
173.91906858696797,0.30434782608695654,43,0.043478260869565216,0.21739130434782608,0,2.875,11.5,40,0.3471318473133935,0
497.3624500258682,2.106382978723404,81,0.06382978723404255,0.06382978723404255,1,0.47000000000000003,70.5,0,2.1185964615498976,1
363.83889308321375,1.775,35,0.05,0.275,1,0.5555555555555556,20.0,30,1.791138798247968,1
84.7399262758629,4.571428571428571,54,1.1428571428571428,2.857142857142857,0,0.2121212121212121,10.5,35,4.465840288391561,0
470.0874090365457,3.6,73,0.4,0.9,0,0.2702702702702703,15.0,0,3.6711051840152553,0
301.3377674266385,3.3,73,0.0,0.85,0,0.2985074626865672,30.0,20,3.31316721181561,0
159.6600466486216,2.0,55,0.0975609756097561,0.6585365853658537,0,0.4939759036144578,61.5,20,1.9990436122885904,0
451.6829163288334,2.1794871794871793,70,0.15384615384615385,0.20512820512820512,1,0.4534883720930232,58.5,15,2.194415011732586,0
56.13067568172986,1.7142857142857142,44,0.42857142857142855,1.3333333333333333,0,0.5675675675675677,31.5,35,1.7082828924659812,0
149.0740661895111,12.0,63,0.375,2.625,0,0.08247422680412371,12.0,20,11.212987117573228,0
264.1174024969832,2.3846153846153846,23,0.07692307692307693,0.5384615384615384,0,0.41489361702127653,19.5,50,2.3884600384014205,0
33.688877077420436,14.5,64,1.1666666666666667,2.0,0,0.06818181818181816,9.0,15,10.218136168290982,0
309.57992509376834,9.5,73,0.16666666666666666,2.5,0,0.10344827586206896,9.0,20,9.373963637546888,0
306.0448698160323,4.0,43,0.3333333333333333,1.6666666666666667,0,0.23076923076923078,1.5,55,4.2728336668385785,0
61.118813142547,1.8636363636363635,44,0.20454545454545456,0.6363636363636364,0,0.5301204819277109,66.0,35,1.8298862490993866,0
269.4763934898883,43.5,72,0.0,9.0,0,0.022727272727272728,3.0,45,37.82409635875038,0
183.4163338609308,4.533333333333333,36,0.2,0.5333333333333333,0,0.21739130434782605,7.5,30,4.4874565865343845,0
346.47610244426176,1.825,65,0.05,0.525,1,0.5405405405405405,60.0,20,1.8401744371840536,0
306.190918324328,0.20833333333333334,63,0.0,0.5625,1,4.363636363636365,72.0,30,0.22899527659244007,0
134.58982971734963,1.74,65,0.08,0.34,0,0.5681818181818182,75.0,20,1.7372819664944115,0
228.79049498626173,0.6818181818181818,64,0.13636363636363635,0.3181818181818182,0,1.4193548387096773,66.0,25,0.7023825132611148,1
134.58304828883053,1.4666666666666666,55,0.2,0.7666666666666667,0,0.6666666666666666,45.0,35,1.4834659788394475,0
127.23802156622,2.25,20,0.375,3.0,0,0.4210526315789474,4.0,50,2.3314810315210637,0
61.967694796948386,1.3225806451612903,63,0.16129032258064516,0.5483870967741935,0,0.7380952380952381,46.5,20,1.325850799251373,0
383.6756559694268,0.5652173913043478,73,0.0,0.3695652173913043,1,1.7037037037037035,69.0,30,0.5860599527073983,1
471.54419822677204,0.7966101694915254,27,0.05084745762711865,0.288135593220339,1,1.2291666666666667,29.5,60,0.8121580985758504,0
79.16269757642323,0.2,49,0.225,0.575,0,4.444444444444445,60.0,45,0.22436230673586088,0
189.18821196593572,1.8064516129032258,72,0.06451612903225806,0.45161290322580644,0,0.5438596491228072,46.5,0,1.8210113695120136,0
254.4888098867966,0.2978723404255319,10,0.1702127659574468,0.5106382978723404,1,3.1333333333333333,23.5,75,0.3187491996630445,0
435.79213897228277,0.3333333333333333,57,0.06060606060606061,0.8787878787878788,1,2.7499999999999996,49.5,30,0.3633331889166048,0
65.33938460898518,2.5806451612903225,3,0.2903225806451613,0.9354838709677419,0,0.382716049382716,15.5,65,2.512431799678336,0
81.50481932025153,0.6428571428571429,11,0.35714285714285715,2.0714285714285716,0,1.4000000000000004,7.0,60,0.7080802942508168,0
74.60598199071286,1.7586206896551724,35,0.034482758620689655,0.4482758620689655,0,0.5576923076923077,14.5,30,1.7510189133924385,1
479.16827252830774,1.875,23,0.175,0.325,1,0.5263157894736843,20.0,45,1.8924958676218089,0
311.37375410458236,1.84375,73,0.0625,0.40625,0,0.5333333333333333,48.0,0,1.8637768907172532,0
22.15121279625384,2.0588235294117645,24,0.058823529411764705,1.411764705882353,0,0.4722222222222221,8.5,50,1.9328658580368872,1
498.1497162196121,2.739130434782609,57,0.34782608695652173,0.7391304347826086,0,0.359375,34.5,35,2.7671516952391366,0
474.00531635010316,5.277777777777778,75,0.3333333333333333,0.16666666666666666,0,0.18749999999999997,27.0,15,5.273992313235685,0
291.29481016532054,1.3076923076923077,57,0.5384615384615384,1.4615384615384615,0,0.7222222222222222,19.5,35,1.378065010397206,0
492.2460429668219,20.666666666666668,26,1.0,6.0,0,0.04761904761904762,1.5,75,20.140762980946143,0
254.21499644339116,2.7941176470588234,76,0.17647058823529413,0.058823529411764705,0,0.35416666666666663,51.0,15,2.79251336733099,0
302.60454251120456,0.56,32,0.0,0.72,0,1.6666666666666667,12.5,60,0.5988126826959174,0
91.01827461150593,2.9,77,0.1,0.23333333333333334,0,0.340909090909091,45.0,0,2.841749542138441,0
359.1342235055317,0.9629629629629629,56,0.2962962962962963,0.6666666666666666,0,1.0,40.5,45,0.9972232575114188,0
214.50837580608032,0.1111111111111111,56,0.4444444444444444,2.888888888888889,0,4.5,13.5,30,0.22199224700442455,1
136.80919713612738,0.9285714285714286,19,0.21428571428571427,0.30952380952380953,0,1.05,21.0,55,0.9457968997659677,0
87.33680613822406,2.3076923076923075,8,0.6153846153846154,2.0,0,0.4193548387096775,6.5,65,2.3212370917168834,0
103.00279886108537,1.510204081632653,46,0.0,0.08163265306122448,0,0.6533333333333332,24.5,30,1.5082005219909522,0
287.6683488047161,0.5151515151515151,5,0.24242424242424243,0.8787878787878788,0,1.8333333333333333,16.5,75,0.5444222539483835,0
420.81438140808655,0.4791666666666667,67,0.125,0.22916666666666666,1,2.0,72.0,25,0.4994066188788418,0
228.1889900700878,3.375,62,0.125,3.25,0,0.28571428571428575,12.0,20,3.4471273969630825,0
322.34417776217566,0.3333333333333333,42,0.08333333333333333,0.05555555555555555,0,2.769230769230769,18.0,40,0.36070702342161837,0
266.0882976559725,0.7543859649122807,22,0.15789473684210525,0.17543859649122806,1,1.2954545454545454,28.5,55,0.7696969116253952,0
449.94520387904066,2.475,52,0.175,0.6,1,0.39999999999999997,60.0,35,2.4861861724990884,0
465.8944330748592,2.5517241379310347,17,0.13793103448275862,0.8620689655172413,1,0.38666666666666666,14.5,50,2.571929964825837,0
201.5143129091561,1.3404255319148937,75,0.0851063829787234,0.14893617021276595,0,0.734375,70.5,0,1.352562394290225,0
442.0508677677965,11.0,9,0.7777777777777778,3.0,0,0.09000000000000001,4.5,65,10.83867697965798,0
391.8673247861889,8.0,82,0.0,1.0,0,0.12307692307692308,12.0,0,7.959957770664005,0
407.4462896971957,1.9166666666666667,9,0.14583333333333334,0.5625,1,0.5161290322580646,24.0,65,1.9283303495534674,1
146.43373373880536,0.9318181818181818,68,0.11363636363636363,0.2727272727272727,0,1.0476190476190477,66.0,10,0.9483634363430566,0
477.56233074600044,1.25,72,0.5833333333333334,0.3333333333333333,0,0.7499999999999999,18.0,15,1.3296210888694053,0
184.34324768441041,5.428571428571429,7,0.5,2.0714285714285716,0,0.18181818181818185,7.0,65,5.3406580146043074,0
290.09696257811254,0.625,66,0.2,0.2,0,1.5384615384615383,60.0,25,0.6485468463840393,0
471.31241257898694,1.4666666666666666,31,0.13333333333333333,0.15555555555555556,1,0.6716417910447763,22.5,45,1.4842002594020947,0
459.1416226963378,0.8518518518518519,60,0.07407407407407407,0.9629629629629629,1,1.125,40.5,30,0.8871713431242234,0
268.51551541014186,1.2619047619047619,33,0.16666666666666666,0.07142857142857142,0,0.7777777777777778,21.0,45,1.2795873261509314,0
450.00064481127794,2.0,34,0.0,0.7619047619047619,0,0.48837209302325585,10.5,50,2.0383440562091013,0
350.99091730494325,0.6774193548387096,67,0.2903225806451613,0.16129032258064516,0,1.409090909090909,46.5,25,0.7082454000546242,0
57.49265060055498,3.88,12,0.2,1.12,0,0.25510204081632654,12.5,50,3.669784452393248,0
105.02501830064122,5.769230769230769,60,0.6153846153846154,1.0769230769230769,0,0.1710526315789474,19.5,15,5.537890533598189,0
198.7358231497293,1.25,55,0.08333333333333333,0.8055555555555556,0,0.7826086956521738,54.0,20,1.269614752654429,0
287.60876704029215,0.12195121951219512,68,0.0975609756097561,0.34146341463414637,0,6.833333333333335,61.5,10,0.14626703963107143,0
466.8906939540772,3.5833333333333335,27,0.08333333333333333,0.7916666666666666,0,0.2758620689655173,12.0,50,3.5970718667435504,0
228.43361437346996,14.142857142857142,61,0.7142857142857143,2.7142857142857144,0,0.06999999999999999,10.5,20,13.44490101476287,0
381.2089570737739,1.0512820512820513,78,0.02564102564102564,0.2564102564102564,1,0.9285714285714285,58.5,0,1.0738893177030078,0
263.2117764830234,6.285714285714286,35,0.5,0.07142857142857142,0,0.15730337078651685,7.0,45,6.207224738225278,0
372.25471231711134,3.7777777777777777,72,0.4444444444444444,0.1111111111111111,0,0.2608695652173913,27.0,15,3.7942615132784567,0
335.2268990992307,1.7727272727272727,66,0.11363636363636363,0.3181818181818182,1,0.5569620253164557,66.0,0,1.7858894320728023,0
353.5833290329467,3.652173913043478,53,0.2608695652173913,1.0869565217391304,0,0.27058823529411763,34.5,35,3.6574247782111944,0
208.6202271856075,14.142857142857142,17,0.2857142857142857,4.142857142857143,0,0.06999999999999999,3.5,50,13.370163846340656,0
424.82799023795394,11.125,56,0.875,2.5,0,0.08888888888888889,12.0,35,10.959770951909453,0
323.5524296648943,2.263157894736842,38,0.10526315789473684,0.10526315789473684,1,0.4367816091954023,19.0,30,2.2733870799499423,0
228.52166629679817,7.461538461538462,9,0.6923076923076923,1.7692307692307692,0,0.1326530612244898,6.5,65,7.297724558065919,0
345.9531675089449,1.3142857142857143,54,0.14285714285714285,0.7428571428571429,1,0.7446808510638298,52.5,20,1.3376648424041493,0
430.92575947346415,1.58,20,0.06,0.48,1,0.625,25.0,50,1.594081277371511,0
179.67416043442458,1.225,69,0.075,0.375,0,0.8,60.0,20,1.2413637847137262,0
371.0456456889303,0.0967741935483871,47,0.0,0.0967741935483871,0,7.749999999999999,15.5,40,0.1289874023008813,1
477.4623613567257,2.2142857142857144,51,0.14285714285714285,0.6428571428571429,1,0.4468085106382978,63.0,35,2.2276531586143435,0
493.2609450153679,6.133333333333334,57,0.5333333333333333,1.1333333333333333,0,0.16129032258064518,22.5,35,6.1230370254498725,0
180.9383921981459,0.03636363636363636,13,0.09090909090909091,0.4909090909090909,0,18.333333333333332,27.5,60,0.05452901629847013,1
409.1938581623126,8.88888888888889,22,1.0,1.1111111111111112,0,0.11111111111111112,4.5,45,8.806309924406968,0
